Timestamp,Open,High,Low,Close,Volume
1765877340.0,86217.0,86249.0,86217.0,86249.0,0.19006243
1765877400.0,86249.0,86249.0,86241.0,86241.0,0.30358616
1765877460.0,86250.0,86302.0,86250.0,86302.0,0.26323953
1765877520.0,86300.0,86363.0,86300.0,86363.0,0.16558507
1765877580.0,86375.0,86383.0,86344.0,86357.0,0.276755
1765877640.0,86343.0,86343.0,86289.0,86289.0,0.31140562
1765877700.0,86288.0,86288.0,86208.0,86208.0,0.11170578
1765877760.0,86209.0,86266.0,86208.0,86265.0,0.04483565
1765877820.0,86275.0,86310.0,86275.0,86309.0,0.17839048
1765877880.0,86308.0,86316.0,86299.0,86299.0,0.20690173
1765877940.0,86303.0,86324.0,86303.0,86311.0,0.00854917
1765878000.0,86310.0,86323.0,86310.0,86323.0,0.02178702
1765878060.0,86323.0,86325.0,86318.0,86324.0,0.23121478
1765878120.0,86321.0,86321.0,86311.0,86319.0,0.02728868
1765878180.0,86319.0,86319.0,86309.0,86309.0,0.00305919
1765878240.0,86309.0,86351.0,86309.0,86351.0,0.05944384
1765878300.0,86349.0,86396.0,86349.0,86395.0,1.07786749
1765878360.0,86359.0,86359.0,86333.0,86335.0,0.31098061
1765878420.0,86336.0,86339.0,86328.0,86328.0,0.20891287
1765878480.0,86324.0,86355.0,86324.0,86355.0,2.60644335
1765878540.0,86354.0,86354.0,86308.0,86308.0,1.80214117
1765878600.0,86309.0,86309.0,86240.0,86240.0,0.06968412
1765878660.0,86232.0,86253.0,86232.0,86251.0,0.05329182
1765878720.0,86253.0,86272.0,86253.0,86266.0,0.0307311
1765878780.0,86267.0,86314.0,86266.0,86314.0,1.71038873
1765878840.0,86304.0,86320.0,86299.0,86319.0,2.81085877
1765878900.0,86283.0,86293.0,86283.0,86292.0,0.01523693
1765878960.0,86293.0,86298.0,86289.0,86298.0,0.03240431
1765879020.0,86298.0,86307.0,86298.0,86307.0,0.19083543
1765879080.0,86320.0,86324.0,86320.0,86324.0,0.00505282
1765879140.0,86322.0,86322.0,86311.0,86312.0,0.00582834
1765879200.0,86323.0,86357.0,86323.0,86328.0,0.29042903
1765879260.0,86290.0,86290.0,86290.0,86290.0,0.00090346
1765879320.0,86253.0,86293.0,86253.0,86293.0,0.14852202
1765879380.0,86293.0,86315.0,86293.0,86314.0,0.34670455
1765879440.0,86315.0,86347.0,86315.0,86347.0,0.28650914
1765879500.0,86353.0,86353.0,86341.0,86341.0,0.00685712
1765879560.0,86341.0,86347.0,86341.0,86347.0,0.05928028
1765879620.0,86347.0,86347.0,86346.0,86347.0,0.03218388
1765879680.0,86347.0,86347.0,86346.0,86347.0,0.27603479
1765879740.0,86347.0,86347.0,86346.0,86346.0,0.02361805
1765879800.0,86347.0,86354.0,86347.0,86350.0,0.04656313
1765879860.0,86350.0,86350.0,86349.0,86349.0,0.01862531
1765879920.0,86350.0,86414.0,86349.0,86414.0,1.43323007
1765879980.0,86415.0,86437.0,86399.0,86429.0,1.71159739
1765880040.0,86429.0,86438.0,86429.0,86438.0,0.00648386
1765880100.0,86438.0,86438.0,86431.0,86431.0,0.58931566
1765880160.0,86432.0,86478.0,86431.0,86478.0,2.85098875
1765880220.0,86474.0,86474.0,86425.0,86435.0,0.49803925
1765880280.0,86430.0,86469.0,86430.0,86469.0,0.14843353
1765880340.0,86469.0,86469.0,86421.0,86421.0,0.36241702
1765880400.0,86391.0,86391.0,86330.0,86330.0,0.03106426
1765880460.0,86330.0,86404.0,86330.0,86404.0,0.44475723
1765880520.0,86408.0,86425.0,86400.0,86416.0,1.05960638
1765880580.0,86416.0,86422.0,86416.0,86422.0,0.01422653
1765880640.0,86422.0,86462.0,86422.0,86462.0,0.34771891
1765880700.0,86461.0,86461.0,86451.0,86451.0,0.00695526
1765880760.0,86450.0,86460.0,86450.0,86460.0,0.01338771
1765880820.0,86459.0,86459.0,86433.0,86443.0,0.5692976
1765880880.0,86443.0,86449.0,86412.0,86412.0,0.26780293
1765880940.0,86389.0,86394.0,86389.0,86389.0,0.01823977
1765881000.0,86389.0,86390.0,86372.0,86382.0,0.11984426
1765881060.0,86381.0,86384.0,86381.0,86382.0,1.26542216
1765881120.0,86383.0,86405.0,86383.0,86405.0,0.04914454
1765881180.0,86407.0,86425.0,86394.0,86425.0,1.16227527
1765881240.0,86426.0,86426.0,86410.0,86425.0,0.12063767
1765881300.0,86426.0,86462.0,86426.0,86460.0,0.21312307
1765881360.0,86460.0,86479.0,86460.0,86479.0,0.05627209
1765881420.0,86479.0,86500.0,86479.0,86490.0,1.70985091
1765881480.0,86494.0,86499.0,86463.0,86492.0,0.42229742
1765881540.0,86492.0,86831.0,86492.0,86743.0,24.25569322
1765881600.0,86731.0,86820.0,86731.0,86778.0,3.06730173
1765881660.0,86769.0,86952.0,86765.0,86914.0,5.26647207
1765881720.0,86932.0,87094.0,86932.0,87054.0,15.85932754
1765881780.0,87056.0,87251.0,87054.0,87251.0,12.40693079
1765881840.0,87261.0,87282.0,87101.0,87107.0,4.32369441
1765881900.0,87112.0,87252.0,87097.0,87252.0,6.71360445
1765881960.0,87252.0,87303.0,87211.0,87303.0,3.12500063
1765882020.0,87278.0,87289.0,87112.0,87112.0,1.77683895
1765882080.0,87102.0,87109.0,87063.0,87070.0,1.23837822
1765882140.0,87066.0,87066.0,86977.0,87004.0,2.25021448
1765882200.0,87013.0,87029.0,86935.0,86980.0,1.97391176
1765882260.0,86969.0,86969.0,86849.0,86860.0,3.23903507
1765882320.0,86855.0,86958.0,86855.0,86948.0,1.39461479
1765882380.0,86983.0,87003.0,86938.0,86938.0,0.94992854
